timestamp,ph,turbidez_ntu,oxigenio_dissolvido,temperatura_c,bateria_v,label_classificacao
2025-03-03 06:00:00,6.98,36.66,6.97,29.69,13.45,0
2025-03-03 07:00:00,6.71,21.16,7.48,27.04,13.53,0
2025-03-03 08:00:00,6.78,33.24,6.51,30.55,12.86,0
2025-03-03 09:00:00,6.8,46.01,6.49,26.76,13.41,0
2025-03-03 10:00:00,6.68,2.03,6.77,28.48,13.0,0
2025-03-03 11:00:00,6.9,13.34,6.21,28.1,12.94,0
2025-03-03 12:00:00,6.78,9.41,6.18,27.83,13.28,0
2025-03-03 13:00:00,6.86,4.33,6.19,29.02,13.36,0
2025-03-03 14:00:00,6.67,60.86,5.93,29.18,13.12,0
2025-03-03 15:00:00,6.73,25.47,6.95,28.8,12.83,0
2025-03-03 16:00:00,6.91,32.43,6.25,26.4,13.53,0
2025-03-03 17:00:00,6.74,9.78,7.06,26.24,13.38,0
2025-03-03 18:00:00,7.06,13.11,6.76,26.15,13.02,0
2025-03-03 19:00:00,6.74,16.6,6.49,27.63,11.8,0
2025-03-03 20:00:00,6.83,22.36,6.9,31.17,11.99,0
2025-03-03 21:00:00,6.94,29.0,6.03,27.93,11.86,0
2025-03-03 22:00:00,6.59,27.7,6.11,31.15,11.79,0
2025-03-03 23:00:00,6.54,13.83,6.86,27.95,11.79,0
2025-03-04 00:00:00,6.57,47.24,5.4,28.24,11.92,0
2025-03-04 01:00:00,6.99,40.96,6.51,28.89,11.69,0
2025-03-04 02:00:00,6.72,20.72,6.8,27.56,11.88,0
2025-03-04 03:00:00,7.18,17.09,7.16,28.34,11.77,0
2025-03-04 04:00:00,6.72,12.99,7.26,25.45,11.89,0
2025-03-04 05:00:00,6.83,22.46,6.43,26.67,11.83,0
2025-03-04 06:00:00,7.03,39.49,6.89,25.48,12.97,0
2025-03-04 07:00:00,7.1,17.39,6.1,29.09,13.31,0
2025-03-04 08:00:00,7.11,10.46,6.28,25.95,13.14,0
2025-03-04 09:00:00,6.98,17.09,7.18,30.12,12.81,0
2025-03-04 10:00:00,6.95,21.0,6.48,28.53,12.82,0
2025-03-04 11:00:00,6.89,5.94,6.58,29.44,13.18,0
2025-03-04 12:00:00,6.92,4.53,5.98,27.03,12.95,0
2025-03-04 13:00:00,6.72,10.7,6.71,26.31,13.27,0
2025-03-04 14:00:00,6.68,47.17,6.88,27.48,13.13,0
2025-03-04 15:00:00,6.8,37.99,6.86,29.6,13.32,0
2025-03-04 16:00:00,6.77,3.5,5.89,31.17,13.56,0
2025-03-04 17:00:00,6.73,7.29,7.0,28.76,13.22,0
2025-03-04 18:00:00,6.9,28.65,6.0,26.03,13.43,0
2025-03-04 19:00:00,6.94,11.87,6.49,26.54,11.7,0
2025-03-04 20:00:00,6.81,23.35,5.69,25.77,11.63,0
2025-03-04 21:00:00,7.02,3.73,6.41,27.81,11.91,0
2025-03-04 22:00:00,6.63,16.82,6.0,27.58,11.67,0
2025-03-04 23:00:00,6.77,15.5,6.28,27.8,11.64,0
2025-03-05 00:00:00,6.69,32.54,6.53,26.39,11.84,0
2025-03-05 01:00:00,6.52,22.37,6.91,26.24,11.87,0
2025-03-05 02:00:00,6.79,18.58,6.9,28.14,11.62,0
2025-03-05 03:00:00,6.78,2.84,5.33,28.73,11.75,0
2025-03-05 04:00:00,7.03,56.73,6.84,26.22,11.85,0
2025-03-05 05:00:00,6.89,27.2,6.6,28.71,11.68,0
2025-03-05 06:00:00,6.65,9.07,6.22,29.42,13.04,0
2025-03-05 07:00:00,7.08,18.22,6.06,24.5,12.94,0
2025-03-05 08:00:00,6.98,12.18,6.47,30.36,13.24,0
2025-03-05 09:00:00,6.89,14.15,6.62,29.05,13.25,0
2025-03-05 10:00:00,6.77,37.58,6.69,29.43,13.46,0
2025-03-05 11:00:00,6.66,7.26,6.4,26.47,13.17,0
2025-03-05 12:00:00,6.74,28.01,5.24,29.18,13.45,0
2025-03-05 13:00:00,6.96,38.67,6.25,29.35,13.05,0
2025-03-05 14:00:00,7.08,24.97,5.91,27.02,13.26,0
2025-03-05 15:00:00,7.03,14.73,7.53,29.17,12.97,0
2025-03-05 16:00:00,6.73,8.49,6.53,27.79,13.11,0
2025-03-05 17:00:00,6.63,9.59,6.87,27.07,13.49,0
2025-03-05 18:00:00,6.82,18.51,6.82,27.71,12.97,0
2025-03-05 19:00:00,6.53,17.36,6.66,28.25,11.68,0
2025-03-05 20:00:00,6.85,30.52,6.29,27.55,11.89,0
2025-03-05 21:00:00,6.78,4.03,6.23,26.81,11.99,0
2025-03-05 22:00:00,6.73,37.26,5.49,28.59,11.96,0
2025-03-05 23:00:00,6.56,81.87,6.57,28.84,11.7,0
2025-03-06 00:00:00,6.88,15.86,6.65,28.22,11.9,0
2025-03-06 01:00:00,6.72,13.98,6.48,25.57,11.74,0
2025-03-06 02:00:00,6.62,15.08,6.57,27.12,11.72,0
2025-03-06 03:00:00,6.37,18.03,5.9,26.73,11.86,0
2025-03-06 04:00:00,6.8,13.11,6.35,30.6,11.81,0
2025-03-06 05:00:00,7.07,2.09,6.18,28.18,11.84,0
2025-03-06 06:00:00,7.05,14.81,6.83,27.58,13.56,0
2025-03-06 07:00:00,6.73,18.87,6.52,27.16,13.06,0
2025-03-06 08:00:00,6.71,40.04,6.18,27.81,12.95,0
2025-03-06 09:00:00,6.87,7.17,6.42,29.13,13.09,0
2025-03-06 10:00:00,6.65,51.09,5.98,25.26,13.34,0
2025-03-06 11:00:00,6.85,12.38,6.34,28.35,13.36,0
2025-03-06 12:00:00,6.91,8.0,6.79,27.24,13.54,0
2025-03-06 13:00:00,6.98,27.21,5.83,28.65,13.51,0
2025-03-06 14:00:00,6.78,11.23,6.47,29.2,13.03,0
2025-03-06 15:00:00,6.77,16.1,6.13,26.96,13.16,0
2025-03-06 16:00:00,6.67,16.97,5.83,25.95,13.4,0
2025-03-06 17:00:00,6.68,26.11,7.43,27.54,13.53,0
2025-03-06 18:00:00,6.77,15.73,7.13,29.93,13.07,0
2025-03-06 19:00:00,6.86,14.4,6.2,29.25,11.82,0
2025-03-06 20:00:00,6.94,12.12,6.36,27.43,11.64,0
2025-03-06 21:00:00,6.68,24.26,5.49,27.05,11.86,0
2025-03-06 22:00:00,7.02,10.74,5.7,27.16,11.81,0
2025-03-06 23:00:00,6.76,40.95,5.94,26.05,11.64,0
2025-03-07 00:00:00,6.8,17.11,6.48,29.18,11.68,0
2025-03-07 01:00:00,6.69,3.02,6.44,29.45,11.9,0
2025-03-07 02:00:00,6.44,20.99,6.67,27.42,11.87,0
2025-03-07 03:00:00,6.93,23.59,6.84,27.25,11.86,0
2025-03-07 04:00:00,6.91,41.26,6.64,26.95,11.63,0
2025-03-07 05:00:00,6.76,8.84,5.96,27.32,11.6,0
2025-03-07 06:00:00,6.81,7.72,6.66,26.9,13.42,0
2025-03-07 07:00:00,6.88,26.73,6.82,27.77,13.19,0
2025-03-07 08:00:00,6.57,36.74,6.29,29.18,12.81,0
2025-03-07 09:00:00,6.72,8.53,5.58,29.03,13.36,0
2025-03-07 10:00:00,6.92,20.43,7.09,26.74,13.11,0
2025-03-07 11:00:00,6.61,15.94,6.54,28.23,13.31,0
2025-03-07 12:00:00,6.84,8.8,5.11,28.97,13.29,0
2025-03-07 13:00:00,6.6,15.21,7.54,26.59,13.18,0
2025-03-07 14:00:00,6.87,34.97,6.26,28.21,13.56,0
2025-03-07 15:00:00,6.79,17.17,7.72,29.82,12.82,0
2025-03-07 16:00:00,6.56,14.59,6.69,27.63,13.37,0
2025-03-07 17:00:00,6.97,25.74,6.4,24.97,13.13,0
2025-03-07 18:00:00,6.69,37.17,6.59,24.22,13.37,0
2025-03-07 19:00:00,6.68,7.06,6.15,28.47,11.73,0
2025-03-07 20:00:00,6.83,21.06,6.53,28.16,12.0,0
2025-03-07 21:00:00,6.97,12.45,7.51,28.28,11.89,0
2025-03-07 22:00:00,6.65,17.23,6.05,28.73,11.92,0
2025-03-07 23:00:00,6.81,27.2,6.77,25.78,11.93,0
2025-03-08 00:00:00,6.86,13.27,6.14,26.79,11.71,0
2025-03-08 01:00:00,6.9,15.63,6.42,28.63,11.9,0
2025-03-08 02:00:00,6.83,33.02,7.49,29.1,11.81,0
2025-03-08 03:00:00,6.74,23.18,6.76,27.61,11.9,0
2025-03-08 04:00:00,6.68,15.36,6.87,25.85,11.77,0
2025-03-08 05:00:00,6.81,18.54,6.54,28.51,11.71,0
2025-03-08 06:00:00,6.64,17.52,7.85,28.08,13.06,0
2025-03-08 07:00:00,6.36,2.77,6.03,26.41,13.28,0
2025-03-08 08:00:00,6.87,18.77,5.71,25.02,13.46,0
2025-03-08 09:00:00,6.94,5.06,7.34,28.86,12.88,0
2025-03-08 10:00:00,6.45,36.46,6.31,27.07,13.37,0
2025-03-08 11:00:00,6.65,4.94,6.71,28.28,13.06,0
2025-03-08 12:00:00,6.89,11.95,7.36,28.22,12.9,0
2025-03-08 13:00:00,7.11,10.14,6.71,26.28,13.24,0
2025-03-08 14:00:00,6.8,45.89,7.62,28.63,12.98,0
2025-03-08 15:00:00,6.69,35.43,6.57,26.71,13.46,0
2025-03-08 16:00:00,6.77,1.17,6.15,25.76,12.83,0
2025-03-08 17:00:00,7.01,16.51,5.32,25.56,12.88,0
2025-03-08 18:00:00,6.7,5.98,6.65,28.0,13.22,0
2025-03-08 19:00:00,6.68,18.83,5.38,30.39,11.76,0
2025-03-08 20:00:00,6.73,26.76,6.66,28.06,11.71,0
2025-03-08 21:00:00,6.66,20.04,7.23,30.67,11.9,0
2025-03-08 22:00:00,6.82,27.92,6.49,30.17,11.66,0
2025-03-08 23:00:00,7.04,13.56,6.6,28.77,11.62,0
2025-03-09 00:00:00,6.85,20.51,6.96,30.36,11.8,0
2025-03-09 01:00:00,6.76,27.22,6.83,30.19,11.7,0
2025-03-09 02:00:00,6.76,11.57,7.08,29.77,11.79,0
2025-03-09 03:00:00,6.57,7.9,6.49,25.17,11.97,0
2025-03-09 04:00:00,6.93,9.67,5.37,27.64,11.87,0
2025-03-09 05:00:00,6.79,15.19,7.09,26.96,11.97,0
2025-03-09 06:00:00,6.77,16.86,6.38,29.76,13.59,0
2025-03-09 07:00:00,7.28,21.4,6.06,27.54,12.98,0
2025-03-09 08:00:00,6.84,8.85,6.67,30.63,13.31,0
2025-03-09 09:00:00,6.69,27.78,6.59,28.15,13.03,0
2025-03-09 10:00:00,6.74,52.93,6.13,27.96,13.32,0
2025-03-09 11:00:00,6.97,10.2,5.86,27.43,12.97,0
2025-03-09 12:00:00,6.82,72.6,6.73,27.72,13.43,0
2025-03-09 13:00:00,6.58,57.63,6.08,28.4,12.89,0
2025-03-09 14:00:00,6.94,16.82,6.56,27.9,13.52,0
2025-03-09 15:00:00,6.7,14.84,6.69,27.3,13.47,0
2025-03-09 16:00:00,7.08,9.55,6.98,27.39,13.34,0
2025-03-09 17:00:00,6.96,30.69,7.56,30.73,12.85,0
2025-03-09 18:00:00,6.73,17.7,6.62,31.0,12.97,0
2025-03-09 19:00:00,6.99,19.14,6.29,27.29,11.66,0
2025-03-09 20:00:00,6.81,8.05,7.33,29.27,11.95,0
2025-03-09 21:00:00,6.93,31.29,7.02,26.76,11.94,0
2025-03-09 22:00:00,6.87,13.92,6.58,27.51,11.78,0
2025-03-09 23:00:00,6.67,6.42,6.62,26.37,11.89,0
2025-03-10 00:00:00,6.7,15.81,6.51,29.53,11.91,0
2025-03-10 01:00:00,6.95,8.53,6.58,28.73,11.77,0
2025-03-10 02:00:00,6.75,41.3,6.45,29.01,11.85,0
2025-03-10 03:00:00,6.74,57.14,6.01,29.33,11.94,0
2025-03-10 04:00:00,6.66,16.17,6.5,26.7,11.79,0
2025-03-10 05:00:00,6.86,34.76,7.38,27.51,11.85,0
2025-03-10 06:00:00,7.11,34.17,6.09,28.67,13.39,0
2025-03-10 07:00:00,6.64,0.22,6.36,27.48,12.88,0
2025-03-10 08:00:00,6.8,9.68,6.05,28.1,13.3,0
2025-03-10 09:00:00,7.01,18.3,7.08,26.8,13.15,0
2025-03-10 10:00:00,6.79,11.82,6.91,29.99,13.12,0
2025-03-10 11:00:00,6.87,9.03,5.86,29.41,12.99,0
2025-03-10 12:00:00,6.64,35.74,5.49,29.86,12.82,0
2025-03-10 13:00:00,6.86,11.44,6.93,28.99,13.48,0
2025-03-10 14:00:00,6.77,21.44,5.83,26.36,13.06,0
2025-03-10 15:00:00,6.95,33.64,6.91,27.28,13.34,0
2025-03-10 16:00:00,6.98,42.94,6.18,26.95,13.56,0
2025-03-10 17:00:00,7.19,6.45,6.85,27.61,13.25,0
2025-03-10 18:00:00,6.89,7.0,6.72,29.59,13.12,0
2025-03-10 19:00:00,6.85,19.73,6.23,25.79,11.89,0
2025-03-10 20:00:00,6.83,2.05,6.06,27.12,11.63,0
2025-03-10 21:00:00,6.75,7.33,6.79,27.41,11.73,0
2025-03-10 22:00:00,6.85,38.42,6.15,26.03,11.73,0
2025-03-10 23:00:00,6.76,26.29,7.05,28.31,11.83,0
2025-03-11 00:00:00,6.83,15.19,6.08,27.49,11.66,0
2025-03-11 01:00:00,7.0,23.58,6.68,29.67,11.71,0
2025-03-11 02:00:00,6.65,27.57,6.3,27.59,11.89,0
2025-03-11 03:00:00,6.97,4.47,6.5,28.69,11.76,0
2025-03-11 04:00:00,7.0,11.27,6.15,28.17,11.83,0
2025-03-11 05:00:00,6.78,41.95,6.41,24.28,12.0,0
2025-03-11 06:00:00,6.48,19.99,5.22,25.85,13.45,0
2025-03-11 07:00:00,6.71,20.87,6.09,28.58,12.9,0
2025-03-11 08:00:00,6.99,16.2,6.21,28.51,13.21,0
2025-03-11 09:00:00,6.8,2.79,6.46,27.9,13.07,0
2025-03-11 10:00:00,6.65,10.06,7.15,30.0,13.07,0
2025-03-11 11:00:00,6.72,22.57,6.15,28.76,13.18,0
2025-03-11 12:00:00,6.93,11.49,7.21,30.36,13.6,0
2025-03-11 13:00:00,6.88,6.68,6.07,24.31,13.13,0
2025-03-11 14:00:00,6.76,7.54,5.95,30.6,12.95,0
2025-03-11 15:00:00,6.74,42.53,5.56,27.09,13.29,0
2025-03-11 16:00:00,6.74,10.98,6.8,28.04,12.99,0
2025-03-11 17:00:00,6.66,36.99,6.54,29.78,12.88,0
2025-03-11 18:00:00,7.04,20.94,6.77,24.83,12.84,0
2025-03-11 19:00:00,6.75,13.86,6.57,27.62,11.99,0
2025-03-11 20:00:00,6.98,8.66,6.5,29.51,11.83,0
2025-03-11 21:00:00,7.03,26.79,6.64,27.07,11.83,0
2025-03-11 22:00:00,6.95,33.98,7.58,29.37,11.93,0
2025-03-11 23:00:00,6.74,28.61,6.26,29.01,11.69,0
2025-03-12 00:00:00,6.86,4.97,7.53,28.25,11.95,0
2025-03-12 01:00:00,6.8,10.96,6.93,28.9,11.63,0
2025-03-12 02:00:00,6.66,12.09,6.68,29.94,11.76,0
2025-03-12 03:00:00,6.85,2.17,6.78,28.9,11.99,0
2025-03-12 04:00:00,6.62,23.41,4.9,29.39,11.61,0
2025-03-12 05:00:00,6.98,25.83,6.37,26.68,11.88,0
2025-03-12 06:00:00,6.73,25.2,6.16,28.87,13.16,0
2025-03-12 07:00:00,6.83,22.34,7.56,28.73,13.03,0
2025-03-12 08:00:00,6.84,12.95,6.33,29.69,13.38,0
2025-03-12 09:00:00,6.76,8.36,6.49,26.26,13.19,0
2025-03-12 10:00:00,6.89,12.91,6.48,29.61,12.91,0
2025-03-12 11:00:00,6.73,21.06,5.85,26.68,12.88,0
2025-03-12 12:00:00,6.93,39.32,6.22,31.51,13.38,0
2025-03-12 13:00:00,6.6,17.69,6.91,26.67,12.99,0
2025-03-12 14:00:00,6.82,17.24,5.43,26.25,12.91,0
2025-03-12 15:00:00,7.09,2.43,6.66,27.56,13.2,0
2025-03-12 16:00:00,6.65,22.09,6.05,29.57,13.44,0
2025-03-12 17:00:00,6.7,41.24,7.15,28.53,13.02,0
2025-03-12 18:00:00,6.88,15.29,6.7,30.52,13.02,0
2025-03-12 19:00:00,6.83,14.4,5.74,27.55,11.67,0
2025-03-12 20:00:00,6.85,12.27,6.29,27.27,11.94,0
2025-03-12 21:00:00,6.87,27.43,6.73,26.9,11.75,0
2025-03-12 22:00:00,6.9,2.29,6.35,27.21,11.62,0
2025-03-12 23:00:00,6.97,37.01,6.57,25.9,11.66,0
2025-03-13 00:00:00,6.86,13.91,6.49,27.03,11.98,0
2025-03-13 01:00:00,6.76,22.38,6.93,26.18,11.87,0
2025-03-13 02:00:00,6.9,28.94,6.72,29.08,11.94,0
2025-03-13 03:00:00,7.08,7.45,6.48,30.22,11.62,0
2025-03-13 04:00:00,6.78,16.41,6.51,28.33,11.61,0
2025-03-13 05:00:00,6.65,13.67,5.96,26.99,11.91,0
2025-03-13 06:00:00,6.97,5.89,7.23,29.12,13.34,0
2025-03-13 07:00:00,6.78,33.8,7.98,27.94,13.47,0
2025-03-13 08:00:00,6.47,12.8,6.33,29.52,12.99,0
2025-03-13 09:00:00,6.93,5.66,6.52,26.58,12.95,0
2025-03-13 10:00:00,6.72,17.18,7.01,26.69,12.81,0
2025-03-13 11:00:00,6.79,4.22,7.0,29.09,13.13,0
2025-03-13 12:00:00,6.85,11.5,6.59,27.97,13.52,0
2025-03-13 13:00:00,6.83,20.76,6.01,29.39,13.52,0
2025-03-13 14:00:00,6.91,3.77,7.41,26.71,12.9,0
2025-03-13 15:00:00,6.73,26.21,6.84,28.65,12.96,0
2025-03-13 16:00:00,6.88,17.87,6.61,28.82,13.13,0
2025-03-13 17:00:00,6.76,29.05,6.14,25.69,13.42,0
2025-03-13 18:00:00,6.91,28.83,6.53,27.99,13.29,0
2025-03-13 19:00:00,6.89,11.17,5.59,24.98,11.79,0
2025-03-13 20:00:00,6.66,11.43,6.87,30.2,11.76,0
2025-03-13 21:00:00,6.96,23.59,6.99,26.02,11.96,0
2025-03-13 22:00:00,6.72,6.41,6.61,27.72,11.81,0
2025-03-13 23:00:00,6.92,6.45,6.02,27.99,11.6,0
2025-03-14 00:00:00,6.86,9.9,6.73,26.56,11.96,0
2025-03-14 01:00:00,7.08,4.62,6.89,30.77,11.79,0
2025-03-14 02:00:00,6.77,5.6,6.13,26.96,11.88,0
2025-03-14 03:00:00,6.75,5.78,6.97,27.6,11.78,0
2025-03-14 04:00:00,6.8,12.83,6.76,26.97,11.77,0
2025-03-14 05:00:00,6.75,12.36,6.36,26.95,11.77,0
2025-03-14 06:00:00,6.92,32.15,6.22,27.84,13.48,0
2025-03-14 07:00:00,6.56,13.02,6.41,29.05,13.11,0
2025-03-14 08:00:00,6.64,15.47,6.01,28.24,13.21,0
2025-03-14 09:00:00,6.64,50.47,6.63,26.86,12.81,0
2025-03-14 10:00:00,6.94,1.24,6.78,27.99,13.43,0
2025-03-14 11:00:00,7.06,19.32,7.08,25.95,13.01,0
2025-03-14 12:00:00,6.78,13.92,6.65,29.77,13.45,0
2025-03-14 13:00:00,6.77,20.78,6.7,27.24,13.01,0
2025-03-14 14:00:00,6.81,10.44,6.37,27.32,12.81,0
2025-03-14 15:00:00,6.97,12.95,6.06,25.08,12.92,0
2025-03-14 16:00:00,6.66,38.1,6.29,27.24,13.59,0
2025-03-14 17:00:00,6.84,23.36,7.21,30.52,13.06,0
2025-03-14 18:00:00,6.95,13.48,6.82,28.92,12.89,0
2025-03-14 19:00:00,6.88,8.54,6.7,29.66,11.95,0
2025-03-14 20:00:00,6.83,6.39,5.59,28.17,11.88,0
2025-03-14 21:00:00,6.95,11.01,6.66,24.07,11.98,0
2025-03-14 22:00:00,6.39,14.45,5.84,28.1,11.8,0
2025-03-14 23:00:00,6.9,50.35,5.87,28.3,11.91,0
2025-03-15 00:00:00,6.7,18.29,5.93,29.34,11.79,0
2025-03-15 01:00:00,6.53,9.45,6.11,27.94,11.94,0
2025-03-15 02:00:00,6.88,1.24,6.92,26.84,11.83,0
2025-03-15 03:00:00,7.01,8.32,6.61,27.85,11.76,0
2025-03-15 04:00:00,6.78,11.02,6.03,27.49,11.98,0
2025-03-15 05:00:00,6.94,19.63,6.21,28.79,11.84,0
2025-03-15 06:00:00,7.04,11.36,6.75,27.85,13.04,0
2025-03-15 07:00:00,7.0,51.91,6.85,26.51,12.99,0
2025-03-15 08:00:00,7.05,13.67,6.57,28.85,13.28,0
2025-03-15 09:00:00,6.91,32.9,5.93,26.89,13.27,0
2025-03-15 10:00:00,6.81,3.43,6.29,27.53,13.3,0
2025-03-15 11:00:00,6.56,15.74,7.69,27.3,12.93,0
2025-03-15 12:00:00,6.76,8.4,5.89,28.36,13.03,0
2025-03-15 13:00:00,6.67,33.52,6.69,25.94,12.97,0
2025-03-15 14:00:00,7.13,11.98,7.56,28.05,13.23,0
2025-03-15 15:00:00,6.77,38.82,6.36,29.62,13.17,0
2025-03-15 16:00:00,6.82,25.96,7.42,28.14,13.06,0
2025-03-15 17:00:00,6.88,10.73,6.16,27.0,13.43,0
2025-03-15 18:00:00,6.81,6.28,5.51,27.45,12.88,0
2025-03-15 19:00:00,7.05,8.86,6.21,28.44,11.61,0
2025-03-15 20:00:00,6.71,12.97,6.12,28.84,11.95,0
2025-03-15 21:00:00,6.83,25.85,5.66,30.26,11.69,0
2025-03-15 22:00:00,6.69,16.16,6.29,25.56,11.85,0
2025-03-15 23:00:00,6.6,29.18,7.0,28.4,11.65,0
2025-03-16 00:00:00,6.71,40.86,6.2,28.28,11.97,0
2025-03-16 01:00:00,6.79,16.82,6.31,27.9,11.85,0
2025-03-16 02:00:00,6.74,6.94,7.19,28.53,11.87,0
2025-03-16 03:00:00,6.7,21.48,6.13,27.66,11.6,0
2025-03-16 04:00:00,6.59,55.69,6.81,26.5,11.61,0
2025-03-16 05:00:00,6.79,30.32,5.65,28.32,11.92,0
2025-03-16 06:00:00,6.57,20.32,6.02,28.97,13.3,0
2025-03-16 07:00:00,6.91,7.78,6.39,27.93,13.23,0
2025-03-16 08:00:00,6.81,14.06,7.1,29.59,12.92,0
2025-03-16 09:00:00,6.58,3.68,6.04,27.64,12.93,0
2025-03-16 10:00:00,6.75,5.93,6.04,28.69,13.59,0
2025-03-16 11:00:00,6.69,21.81,6.64,25.63,13.16,0
2025-03-16 12:00:00,6.85,2.86,6.72,31.36,12.9,0
2025-03-16 13:00:00,7.0,12.45,5.98,27.66,12.97,0
2025-03-16 14:00:00,6.52,5.33,6.24,27.27,13.01,0
2025-03-16 15:00:00,6.82,6.21,7.04,27.6,13.21,0
2025-03-16 16:00:00,6.78,17.05,5.91,26.58,13.07,0
2025-03-16 17:00:00,6.9,8.87,6.67,26.25,13.16,0
2025-03-16 18:00:00,6.83,4.34,6.24,28.06,12.93,0
2025-03-16 19:00:00,6.69,10.41,7.2,28.17,11.87,0
2025-03-16 20:00:00,6.75,4.19,6.79,28.34,11.97,0
2025-03-16 21:00:00,6.68,37.22,6.94,27.95,11.64,0
2025-03-16 22:00:00,6.96,26.85,6.23,27.88,11.92,0
2025-03-16 23:00:00,6.8,26.77,6.91,26.2,11.7,0
2025-03-17 00:00:00,7.09,8.14,6.9,27.27,11.86,0
2025-03-17 01:00:00,6.79,22.33,6.76,28.24,11.81,0
2025-03-17 02:00:00,6.69,18.96,6.36,27.19,11.88,0
2025-03-17 03:00:00,6.57,8.69,6.58,28.44,11.72,0
2025-03-17 04:00:00,6.53,15.38,5.57,27.8,11.66,0
2025-03-17 05:00:00,6.56,3.49,7.38,27.79,11.89,0
2025-03-17 06:00:00,6.84,6.44,6.2,28.31,12.99,0
2025-03-17 07:00:00,6.88,15.06,6.33,28.73,13.35,0
2025-03-17 08:00:00,6.56,10.92,5.84,29.06,12.96,0
2025-03-17 09:00:00,6.93,20.93,6.84,30.97,13.31,0
2025-03-17 10:00:00,6.73,8.9,6.76,29.3,12.88,0
2025-03-17 11:00:00,6.82,12.27,6.35,25.78,13.3,0
2025-03-17 12:00:00,7.04,16.04,5.33,26.37,13.21,0
2025-03-17 13:00:00,6.93,8.26,6.14,27.59,12.89,0
2025-03-17 14:00:00,6.76,12.11,6.73,26.86,13.32,0
2025-03-17 15:00:00,6.67,18.86,6.63,28.59,13.16,0
2025-03-17 16:00:00,6.48,44.38,6.48,28.74,12.97,0
2025-03-17 17:00:00,6.69,8.31,6.29,27.27,13.08,0
2025-03-17 18:00:00,6.77,10.96,5.71,29.78,13.19,0
2025-03-17 19:00:00,6.65,30.12,6.98,30.18,11.96,0
2025-03-17 20:00:00,6.78,35.32,5.78,25.28,11.62,0
2025-03-17 21:00:00,6.81,23.86,6.4,25.86,11.73,0
2025-03-17 22:00:00,6.77,34.71,5.98,29.65,11.96,0
2025-03-17 23:00:00,6.7,7.9,7.0,29.3,11.67,0
2025-03-18 00:00:00,6.83,32.49,6.79,28.75,11.87,0
2025-03-18 01:00:00,6.87,27.51,6.32,28.02,11.76,0
2025-03-18 02:00:00,6.64,6.13,6.85,27.85,11.89,0
2025-03-18 03:00:00,7.01,12.42,5.75,28.8,11.71,0
2025-03-18 04:00:00,6.79,1.69,6.46,28.26,11.71,0
2025-03-18 05:00:00,6.8,17.85,5.97,29.96,11.78,0
2025-03-18 06:00:00,6.91,32.09,7.01,26.98,12.99,0
2025-03-18 07:00:00,6.83,10.5,6.69,28.03,13.0,0
2025-03-18 08:00:00,6.94,6.82,6.82,29.34,13.11,0
2025-03-18 09:00:00,6.84,6.39,6.22,28.25,12.92,0
2025-03-18 10:00:00,6.71,15.86,6.87,29.01,13.07,0
2025-03-18 11:00:00,6.85,23.71,5.94,28.99,13.35,0
2025-03-18 12:00:00,6.63,45.0,6.01,27.36,13.46,0
2025-03-18 13:00:00,6.82,1.5,6.41,26.47,13.07,0
2025-03-18 14:00:00,6.8,41.4,6.03,26.88,12.99,0
2025-03-18 15:00:00,6.77,18.57,6.85,26.37,13.47,0
2025-03-18 16:00:00,6.78,31.06,6.26,25.22,13.51,0
2025-03-18 17:00:00,6.52,26.4,5.96,29.64,13.13,0
2025-03-18 18:00:00,6.72,16.61,5.89,25.17,12.82,0
2025-03-18 19:00:00,6.81,16.14,6.85,30.79,11.72,0
2025-03-18 20:00:00,6.82,21.37,5.23,27.21,11.69,0
2025-03-18 21:00:00,6.65,13.2,5.99,27.58,11.99,0
2025-03-18 22:00:00,6.99,14.05,7.2,25.73,11.76,0
2025-03-18 23:00:00,6.67,24.53,6.33,28.58,11.76,0
2025-03-19 00:00:00,6.95,8.28,6.86,27.61,11.85,0
2025-03-19 01:00:00,6.86,33.08,6.71,28.09,11.7,0
2025-03-19 02:00:00,6.7,31.24,6.4,26.82,11.83,0
2025-03-19 03:00:00,7.07,11.01,5.67,28.72,11.73,0
2025-03-19 04:00:00,6.62,24.71,5.84,26.76,11.79,0
2025-03-19 05:00:00,6.94,22.53,5.83,28.12,11.9,0
2025-03-19 06:00:00,6.95,10.09,6.74,28.69,13.29,0
2025-03-19 07:00:00,6.7,25.99,6.83,30.18,13.39,0
2025-03-19 08:00:00,7.01,43.41,6.06,29.21,13.58,0
2025-03-19 09:00:00,6.76,33.85,6.46,28.13,13.1,0
2025-03-19 10:00:00,6.84,4.29,6.5,27.99,12.85,0
2025-03-19 11:00:00,6.84,23.1,6.54,28.47,13.59,0
2025-03-19 12:00:00,6.78,30.24,6.12,29.15,13.3,0
2025-03-19 13:00:00,6.92,9.54,7.32,26.88,13.56,0
2025-03-19 14:00:00,6.92,33.09,6.84,29.35,12.88,0
2025-03-19 15:00:00,6.54,8.64,6.54,26.59,13.07,0
2025-03-19 16:00:00,7.0,13.09,6.24,28.68,12.91,0
2025-03-19 17:00:00,6.55,8.93,6.08,28.81,13.47,0
2025-03-19 18:00:00,6.95,7.71,6.7,26.99,13.5,0
2025-03-19 19:00:00,6.97,21.34,6.26,25.69,11.8,0
